outcome,action,TPR,FPR,ANS,eventTime
"red",WAIT,3,67,0.4,1100.347
"red",WAIT,3,67,0.4,1135.174
"red",WAIT,3,67,0.4,1204.978
"red",WAIT,3,67,0.4,1260.221
"red",WAIT,3,67,0.4,1276.225
"red",WAIT,3,67,0.4,1289.206
"red",WAIT,3,67,0.4,1306.231
"red",WAIT,3,67,0.4,1322.978
"red",WAIT,3,67,0.4,1352.978
"red",WAIT,3,67,0.4,1391.002
"red",WAIT,3,67,0.4,1474.978
"red",WAIT,3,67,0.4,1525.026
"red",WAIT,3,67,0.4,1542.032
"red",WAIT,3,67,0.4,1627.978
"red",WAIT,3,67,0.4,1664.986
"red",WAIT,3,67,0.4,1680.978
"red",WAIT,3,67,0.4,1797.978
"red",WAIT,3,67,0.4,1814.095
"red",WAIT,3,67,0.4,1846.978
"red",WAIT,3,67,0.4,1863.07
"red",WAIT,3,67,0.4,1879.01
"red",WAIT,3,67,0.4,1897.064
"red",WAIT,3,67,0.4,1973.978
"red",WAIT,3,67,0.4,1991.296
"red",WAIT,3,67,0.4,2030.032
"red",WAIT,3,67,0.4,2077.026
"red",WAIT,3,67,0.4,2094.978
"red",WAIT,3,67,0.4,2202.989
"red",WAIT,3,67,0.4,2216.143
"red",WAIT,3,67,0.4,2270.984
"red",WAIT,3,67,0.4,2337.199
"red",WAIT,3,67,0.4,2371.999
"red",WAIT,3,67,0.4,2497.033
"red",WAIT,3,67,0.4,78.148
"red",WAIT,3,67,0.4,111.124
"red",WAIT,3,67,0.4,128.978
"red",WAIT,3,67,0.4,242.043
"red",WAIT,3,67,0.4,258.263
"red",WAIT,3,67,0.4,365.978
"red",WAIT,3,67,0.4,414.978
"red",WAIT,3,67,0.4,489.206
"red",WAIT,3,67,0.4,504.105
"red",WAIT,3,67,0.4,645.98
"red",WAIT,3,67,0.4,662.02
"red",WAIT,3,67,0.4,746.222
"red",WAIT,3,67,0.4,924.978
"red",WAIT,3,67,0.4,1110.978
"red",WAIT,3,67,0.4,1126.988
"red",WAIT,3,67,0.4,1155.104
"red",WAIT,3,67,0.4,1195.978
"red",WAIT,3,67,0.4,1230.072
"red",WAIT,3,67,0.4,1293.099
"red",WAIT,3,67,0.4,1420.978
"red",WAIT,3,67,0.4,1434.001
"blue",WAIT,3,67,0.4,1451.011
"red",WAIT,3,67,0.4,1465.986
"red",WAIT,3,67,0.4,1499.375
"red",WAIT,3,67,0.4,1514.094
"red",WAIT,3,67,0.4,1529.978
"red",WAIT,3,67,0.4,1547.978
"blue",WAIT,3,67,0.4,1565.978
"red",WAIT,3,67,0.4,1584.043
"red",WAIT,3,67,0.4,1602.064
"red",WAIT,3,67,0.4,1614.978
"red",WAIT,3,67,0.4,1635.107
"red",WAIT,3,67,0.4,1650.088
"blue",WAIT,3,67,0.4,1666.015
"red",WAIT,3,67,0.4,1733.0
"red",WAIT,3,67,0.4,1750.978
"red",WAIT,3,67,0.4,1779.026
"red",WAIT,3,67,0.4,1829.083
"red",WAIT,3,67,0.4,1857.128
"red",WAIT,3,67,0.4,1889.177
"red",WAIT,3,67,0.4,1944.978
"red",WAIT,3,67,0.4,2008.096
"red",WAIT,3,67,0.4,2082.978
"red",WAIT,3,67,0.4,2103.239
"red",WAIT,3,67,0.4,2139.102
"red",WAIT,3,67,0.4,2170.12
"red",WAIT,3,67,0.4,2186.205
"red",WAIT,3,67,0.4,2233.005
"red",WAIT,3,67,0.4,2296.023
"red",WAIT,3,67,0.4,2313.181
"blue",SWITCH,3,67,0.4,6.163
"blue",SWITCH,3,67,0.4,20.893
"red",WAIT,3,67,0.4,29.247
"red",WAIT,3,67,0.4,80.198
"red",WAIT,3,67,0.4,95.986
"blue",SWITCH,3,67,0.4,122.762
"blue",SWITCH,3,67,0.4,138.298
"red",WAIT,3,67,0.4,147.978
"blue",SWITCH,3,67,0.4,163.564
"blue",SWITCH,3,67,0.4,171.919
"red",SWITCH,3,67,0.4,234.278
"blue",WAIT,3,67,0.4,238.264
"red",WAIT,3,67,0.4,271.978
"red",WAIT,3,67,0.4,286.998
"red",WAIT,3,67,0.4,324.281
"red",WAIT,3,67,0.4,374.057
"red",WAIT,3,67,0.4,392.31
"red",WAIT,3,67,0.4,409.978
"red",WAIT,3,67,0.4,439.978
"red",WAIT,3,67,0.4,454.978
"red",WAIT,3,67,0.4,529.982
"red",WAIT,3,67,0.4,594.994
"red",WAIT,3,67,0.4,814.15
"red",WAIT,3,67,0.4,828.978
"red",WAIT,3,67,0.4,880.002
"red",WAIT,3,67,0.4,897.978
"red",WAIT,3,67,0.4,933.088
"red",WAIT,3,67,0.4,946.978
"red",WAIT,3,67,0.4,966.988
"red",WAIT,3,67,0.4,1030.388
"red",WAIT,3,67,0.4,1046.046
"red",WAIT,3,67,0.4,1075.978
"red",WAIT,3,67,0.4,1106.091
"red",WAIT,3,67,0.4,1122.978
"red",WAIT,3,67,0.4,1140.981
"red",WAIT,3,67,0.4,1180.222
"red",WAIT,3,67,0.4,1198.073
"red",WAIT,3,67,0.4,1229.002
"red",WAIT,3,67,0.4,1243.978
"red",WAIT,3,67,0.4,1261.212
"red",WAIT,3,67,0.4,1294.978
"red",WAIT,3,67,0.4,1312.205
"red",WAIT,3,67,0.4,1325.151
"red",WAIT,3,67,0.4,1376.978
"red",WAIT,3,67,0.4,1390.978
"red",WAIT,3,67,0.4,1457.076
"red",WAIT,3,67,0.4,1487.254
"red",WAIT,3,67,0.4,1517.098
"red",WAIT,3,67,0.4,1534.036
"red",WAIT,3,67,0.4,1577.081
"red",WAIT,3,67,0.4,1592.978
"red",WAIT,3,67,0.4,1628.337
"red",WAIT,3,67,0.4,1713.274
"red",WAIT,3,67,0.4,1807.036
"red",WAIT,3,67,0.4,1822.978
"red",WAIT,3,67,0.4,1839.081
"red",WAIT,3,67,0.4,2050.988
"red",WAIT,3,67,0.4,2101.978
"red",WAIT,3,67,0.4,2121.978
"red",WAIT,3,67,0.4,2201.383
"red",WAIT,3,67,0.4,2219.299
"red",WAIT,3,67,0.4,2238.008
"red",WAIT,3,67,0.4,2252.001
"red",WAIT,3,67,0.4,2297.978
"red",WAIT,3,67,0.4,2417.022
"red",WAIT,3,67,0.4,2448.386
"blue",WAIT,3,67,0.4,56.351
"red",WAIT,3,67,0.4,67.301
"red",WAIT,3,67,0.4,195.263
"red",WAIT,3,67,0.4,209.749
"red",WAIT,3,67,0.4,281.448
"red",WAIT,3,67,0.4,297.023
"red",WAIT,3,67,0.4,398.152
"red",WAIT,3,67,0.4,416.204
"red",WAIT,3,67,0.4,482.419
"red",WAIT,3,67,0.4,518.274
"red",WAIT,3,67,0.4,534.138
"red",WAIT,3,67,0.4,582.056
"red",WAIT,3,67,0.4,664.05
"red",WAIT,3,67,0.4,724.201
"red",WAIT,3,67,0.4,754.987
"red",WAIT,3,67,0.4,862.288
"red",WAIT,3,67,0.4,890.978
"red",WAIT,3,67,0.4,921.038
"red",WAIT,3,67,0.4,1020.059
"red",WAIT,3,67,0.4,1028.981
"red",WAIT,3,67,0.4,1046.001
"red",WAIT,3,67,0.4,1064.978
"red",WAIT,3,67,0.4,1081.049
"red",WAIT,3,67,0.4,1112.978
"red",WAIT,3,67,0.4,1206.09
"red",WAIT,3,67,0.4,1257.996
"red",WAIT,3,67,0.4,1307.978
"red",WAIT,3,67,0.4,1370.019
"red",WAIT,3,67,0.4,1386.978
"red",WAIT,3,67,0.4,1469.98
"red",WAIT,3,67,0.4,1503.02
"blue",WAIT,3,67,0.4,1520.035
"red",WAIT,3,67,0.4,1622.041
"red",WAIT,3,67,0.4,1670.189
"red",WAIT,3,67,0.4,1713.027
"red",WAIT,3,67,0.4,1727.297
"red",WAIT,3,67,0.4,1806.999
"red",WAIT,3,67,0.4,1824.146
"red",WAIT,3,67,0.4,1956.978
"red",WAIT,3,67,0.4,2069.202
"blue",WAIT,3,67,0.4,2104.194
"blue",WAIT,3,67,0.4,2179.978
"red",WAIT,3,67,0.4,2212.978
"red",WAIT,3,67,0.4,2278.019
"red",WAIT,3,67,0.4,2346.282
"red",WAIT,3,67,0.4,2417.035
"red",WAIT,3,67,0.4,2431.978
"red",WAIT,3,67,0.4,11.129
"blue",WAIT,3,67,0.4,208.825
"red",WAIT,3,67,0.4,310.633
"red",WAIT,3,67,0.4,377.216
"red",WAIT,3,67,0.4,464.037
"red",WAIT,3,67,0.4,529.353
"red",WAIT,3,67,0.4,577.136
"red",WAIT,3,67,0.4,639.035
"red",WAIT,3,67,0.4,705.215
"red",WAIT,3,67,0.4,720.004
"red",WAIT,3,67,0.4,734.29
"red",WAIT,3,67,0.4,763.978
"red",WAIT,3,67,0.4,781.028
"red",WAIT,3,67,0.4,797.374
"red",WAIT,3,67,0.4,915.099
"red",WAIT,3,67,0.4,928.978
"red",WAIT,3,67,0.4,963.343
"red",WAIT,3,67,0.4,997.042
"red",WAIT,3,67,0.4,1050.041
"red",WAIT,3,67,0.4,1124.352
"red",WAIT,3,67,0.4,1141.981
"red",WAIT,3,67,0.4,1193.124
"red",WAIT,3,67,0.4,1224.072
"red",WAIT,3,67,0.4,1239.043
"red",WAIT,3,67,0.4,1256.978
"red",WAIT,3,67,0.4,1422.028
"red",WAIT,3,67,0.4,1440.978
"red",WAIT,3,67,0.4,1481.344
"red",WAIT,3,67,0.4,1512.02
"red",WAIT,3,67,0.4,1575.978
"red",WAIT,3,67,0.4,1593.003
"red",WAIT,3,67,0.4,1613.059
"red",WAIT,3,67,0.4,1630.009
"red",WAIT,3,67,0.4,1665.016
"red",WAIT,3,67,0.4,1697.191
"red",WAIT,3,67,0.4,1732.978
"red",WAIT,3,67,0.4,1750.192
"red",WAIT,3,67,0.4,1853.027
"red",WAIT,3,67,0.4,1902.978
"red",WAIT,3,67,0.4,1916.089
"red",WAIT,3,67,0.4,2023.067
"red",WAIT,3,67,0.4,2052.199
"red",WAIT,3,67,0.4,2086.08
"red",WAIT,3,67,0.4,2117.54
"red",WAIT,3,67,0.4,2135.301
"red",WAIT,3,67,0.4,2381.978
"red",WAIT,3,67,0.4,2447.978
"blue",SWITCH,3,67,0.4,12.096
"blue",SWITCH,3,67,0.4,44.106
"red",WAIT,3,67,0.4,107.13
"red",WAIT,3,67,0.4,175.078
"red",WAIT,3,67,0.4,224.031
"red",WAIT,3,67,0.4,254.995
"red",WAIT,3,67,0.4,329.022
"red",WAIT,3,67,0.4,393.978
"red",WAIT,3,67,0.4,438.978
"red",WAIT,3,67,0.4,516.101
"red",WAIT,3,67,0.4,532.978
"red",WAIT,3,67,0.4,568.999
"red",WAIT,3,67,0.4,588.978
"red",WAIT,3,67,0.4,678.09
"red",WAIT,3,67,0.4,743.102
"red",WAIT,3,67,0.4,789.169
"red",WAIT,3,67,0.4,806.027
"red",WAIT,3,67,0.4,856.978
"red",WAIT,3,67,0.4,892.978
"red",WAIT,3,67,0.4,927.154
"blue",WAIT,3,67,0.4,945.016
"red",WAIT,3,67,0.4,1027.008
"red",WAIT,3,67,0.4,1155.169
"red",WAIT,3,67,0.4,1191.986
"red",WAIT,3,67,0.4,1264.283
"red",WAIT,3,67,0.4,1293.003
"red",WAIT,3,67,0.4,1307.06
"red",WAIT,3,67,0.4,1341.978
"red",WAIT,3,67,0.4,1368.066
"red",WAIT,3,67,0.4,1417.134
"red",WAIT,3,67,0.4,1446.29
"red",WAIT,3,67,0.4,1460.978
"red",WAIT,3,67,0.4,1525.978
"red",WAIT,3,67,0.4,1543.051
"red",WAIT,3,67,0.4,1575.168
"red",WAIT,3,67,0.4,1593.042
"red",WAIT,3,67,0.4,1610.003
"red",WAIT,3,67,0.4,1625.052
"red",WAIT,3,67,0.4,1639.978
"red",WAIT,3,67,0.4,1656.31
"red",WAIT,3,67,0.4,1689.978
"red",WAIT,3,67,0.4,1708.112
"red",WAIT,3,67,0.4,1788.988
"red",WAIT,3,67,0.4,1823.978
"red",WAIT,3,67,0.4,1873.978
"red",WAIT,3,67,0.4,1936.057
"red",WAIT,3,67,0.4,1952.398
"red",WAIT,3,67,0.4,1983.978
"red",WAIT,3,67,0.4,2020.024
"blue",WAIT,3,67,0.4,2066.031
"red",WAIT,3,67,0.4,2146.087
"red",WAIT,3,67,0.4,2241.268
"red",WAIT,3,67,0.4,2308.136
"red",WAIT,3,67,0.4,2324.978
"red",WAIT,3,67,0.4,2361.283
"red",WAIT,3,67,0.4,2376.978
"red",WAIT,3,67,0.4,2395.024
"red",WAIT,3,67,0.4,2425.065
"red",WAIT,3,67,0.4,2460.978
"red",WAIT,3,67,0.4,11.03
"red",WAIT,3,67,0.4,43.161
"red",WAIT,3,67,0.4,74.061
"red",WAIT,3,67,0.4,204.089
"red",WAIT,3,67,0.4,233.978
"red",WAIT,3,67,0.4,285.012
"red",WAIT,3,67,0.4,406.119
"red",WAIT,3,67,0.4,450.174
"red",WAIT,3,67,0.4,487.978
"blue",WAIT,3,67,0.4,522.978
"red",WAIT,3,67,0.4,537.978
"red",WAIT,3,67,0.4,588.978
"red",WAIT,3,67,0.4,603.06
"red",WAIT,3,67,0.4,616.978
"red",WAIT,3,67,0.4,692.142
"red",WAIT,3,67,0.4,736.978
"red",WAIT,3,67,0.4,819.051
"red",WAIT,3,67,0.4,915.163
"red",WAIT,3,67,0.4,927.978
"red",WAIT,3,67,0.4,942.978
"red",WAIT,3,67,0.4,973.999
"red",WAIT,3,67,0.4,991.03
"red",WAIT,3,67,0.4,1061.153
"blue",WAIT,3,67,0.4,1193.304
"red",WAIT,3,67,0.4,1227.169
"red",WAIT,3,67,0.4,1242.983
"red",WAIT,3,67,0.4,1276.051
"red",WAIT,3,67,0.4,1308.065
"red",WAIT,3,67,0.4,1323.978
"red",WAIT,3,67,0.4,1369.978
"red",WAIT,3,67,0.4,1404.978
"red",WAIT,3,67,0.4,1436.978
"red",WAIT,3,67,0.4,1519.046
"red",WAIT,3,67,0.4,1553.987
"blue",WAIT,3,67,0.4,1669.144
"blue",WAIT,3,67,0.4,1699.013
"red",WAIT,3,67,0.4,1715.025
"red",WAIT,3,67,0.4,1809.246
"red",WAIT,3,67,0.4,1825.061
"red",WAIT,3,67,0.4,1904.978
"red",WAIT,3,67,0.4,2015.159
"red",WAIT,3,67,0.4,2063.978
"red",WAIT,3,67,0.4,2080.238
"red",WAIT,3,67,0.4,2299.008
"red",WAIT,3,67,0.4,2315.085
"red",WAIT,3,67,0.4,2329.978
"red",WAIT,3,67,0.4,2419.092
"blue",SWITCH,3,67,0.4,28.332
"red",WAIT,3,67,0.4,98.162
"red",WAIT,3,67,0.4,211.978
"red",WAIT,3,67,0.4,277.15
"red",WAIT,3,67,0.4,429.066
"red",WAIT,3,67,0.4,505.978
"red",WAIT,3,67,0.4,518.978
"red",WAIT,3,67,0.4,584.986
"red",WAIT,3,67,0.4,599.009
"red",WAIT,3,67,0.4,645.118
"red",WAIT,3,67,0.4,679.978
"red",WAIT,3,67,0.4,783.978
"red",WAIT,3,67,0.4,816.061
"blue",WAIT,3,67,0.4,882.017
"red",WAIT,3,67,0.4,919.978
"red",WAIT,3,67,0.4,1059.206
"red",WAIT,3,67,0.4,1156.978
"red",WAIT,3,67,0.4,1190.115
"red",WAIT,3,67,0.4,1204.038
"red",WAIT,3,67,0.4,1222.061
"red",WAIT,3,67,0.4,1236.978
"red",WAIT,3,67,0.4,1299.164
"red",WAIT,3,67,0.4,1347.129
"red",WAIT,3,67,0.4,1413.087
"red",WAIT,3,67,0.4,1440.978
"red",WAIT,3,67,0.4,1505.02
"red",WAIT,3,67,0.4,1537.093
"red",WAIT,3,67,0.4,1569.978
"red",WAIT,3,67,0.4,1584.053
"red",WAIT,3,67,0.4,1601.978
"red",WAIT,3,67,0.4,1664.99
"red",WAIT,3,67,0.4,1683.127
"red",WAIT,3,67,0.4,1699.339
"red",WAIT,3,67,0.4,1735.106
"red",WAIT,3,67,0.4,1770.99
"red",WAIT,3,67,0.4,1786.978
"red",WAIT,3,67,0.4,1805.425
"red",WAIT,3,67,0.4,1837.98
"red",WAIT,3,67,0.4,1852.978
"red",WAIT,3,67,0.4,1883.031
"red",WAIT,3,67,0.4,1978.978
"red",WAIT,3,67,0.4,1996.978
"red",WAIT,3,67,0.4,2012.978
"red",WAIT,3,67,0.4,2067.978
"red",WAIT,3,67,0.4,2166.068
"red",WAIT,3,67,0.4,2221.239
"red",WAIT,3,67,0.4,2299.978
"blue",WAIT,3,67,0.4,2316.121
"red",WAIT,3,67,0.4,2334.096
"red",WAIT,3,67,0.4,2364.988
"red",WAIT,3,67,0.4,2396.032
"red",WAIT,3,67,0.5,11.405
"red",WAIT,3,67,0.5,115.99
"red",WAIT,3,67,0.5,151.978
"red",WAIT,3,67,0.5,228.978
"red",WAIT,3,67,0.5,263.193
"red",WAIT,3,67,0.5,378.978
"red",WAIT,3,67,0.5,444.978
"red",WAIT,3,67,0.5,459.978
"red",WAIT,3,67,0.5,474.13
"red",WAIT,3,67,0.5,529.309
"red",WAIT,3,67,0.5,542.049
"red",WAIT,3,67,0.5,556.153
"red",WAIT,3,67,0.5,608.073
"red",WAIT,3,67,0.5,640.995
"red",WAIT,3,67,0.5,703.052
"red",WAIT,3,67,0.5,718.978
"red",WAIT,3,67,0.5,844.978
"red",WAIT,3,67,0.5,962.147
"red",WAIT,3,67,0.5,974.978
"red",WAIT,3,67,0.5,994.978
"red",WAIT,3,67,0.5,1009.978
"red",WAIT,3,67,0.5,1059.994
"red",WAIT,3,67,0.5,1077.978
"red",WAIT,3,67,0.5,1103.978
"red",WAIT,3,67,0.5,1137.978
"red",WAIT,3,67,0.5,1172.158
"red",WAIT,3,67,0.5,1206.978
"red",WAIT,3,67,0.5,1273.978
"blue",WAIT,3,67,0.5,1388.064
"red",WAIT,3,67,0.5,1406.087
"red",WAIT,3,67,0.5,1440.07
"red",WAIT,3,67,0.5,1454.079
"red",WAIT,3,67,0.5,1470.147
"red",WAIT,3,67,0.5,1504.028
"red",WAIT,3,67,0.5,1588.109
"red",WAIT,3,67,0.5,1607.05
"red",WAIT,3,67,0.5,1637.978
"red",WAIT,3,67,0.5,1722.199
"red",WAIT,3,67,0.5,1938.978
"red",WAIT,3,67,0.5,1956.213
"red",WAIT,3,67,0.5,2007.978
"red",WAIT,3,67,0.5,2040.043
"red",WAIT,3,67,0.5,2153.046
"red",WAIT,3,67,0.5,2170.978
"red",WAIT,3,67,0.5,2204.978
"red",WAIT,3,67,0.5,2225.079
"red",WAIT,3,67,0.5,2240.978
"red",WAIT,3,67,0.5,2270.978
"red",WAIT,3,67,0.5,2396.978
"red",WAIT,3,67,0.5,2430.02
"red",WAIT,3,67,0.5,2466.025
"red",WAIT,3,67,0.5,2482.978
"red",WAIT,3,67,0.5,28.817
"red",WAIT,3,67,0.5,45.126
"red",WAIT,3,67,0.5,107.064
"red",WAIT,3,67,0.5,140.151
"red",WAIT,3,67,0.5,167.004
"red",WAIT,3,67,0.5,216.978
"red",WAIT,3,67,0.5,293.982
"red",WAIT,3,67,0.5,431.587
"red",WAIT,3,67,0.5,490.812
"red",WAIT,3,67,0.5,520.188
"red",WAIT,3,67,0.5,537.012
"blue",WAIT,3,67,0.5,581.99
"red",WAIT,3,67,0.5,597.978
"red",WAIT,3,67,0.5,613.978
"red",WAIT,3,67,0.5,680.234
"red",WAIT,3,67,0.5,744.082
"red",WAIT,3,67,0.5,881.142
"red",WAIT,3,67,0.5,912.978
"red",WAIT,3,67,0.5,997.978
"red",WAIT,3,67,0.5,1068.978
"red",WAIT,3,67,0.5,1141.003
"red",WAIT,3,67,0.5,1175.978
"red",SWITCH,3,67,0.5,1199.381
"red",WAIT,3,67,0.5,1214.076
"red",WAIT,3,67,0.5,1228.978
"red",WAIT,3,67,0.5,1292.978
"blue",WAIT,3,67,0.5,1311.99
"red",WAIT,3,67,0.5,1467.572
"red",WAIT,3,67,0.5,1531.123
"red",WAIT,3,67,0.5,1547.978
"red",WAIT,3,67,0.5,1600.013
"red",WAIT,3,67,0.5,1618.978
"red",WAIT,3,67,0.5,1636.98
"red",WAIT,3,67,0.5,1674.069
"red",WAIT,3,67,0.5,1689.978
"red",WAIT,3,67,0.5,1706.978
"blue",WAIT,3,67,0.5,1726.978
"red",WAIT,3,67,0.5,1744.28
"red",WAIT,3,67,0.5,1760.978
"red",WAIT,3,67,0.5,1791.198
"red",WAIT,3,67,0.5,1882.193
"red",WAIT,3,67,0.5,1943.978
"red",WAIT,3,67,0.5,2011.153
"red",WAIT,3,67,0.5,2062.072
"red",WAIT,3,67,0.5,2095.016
"red",WAIT,3,67,0.5,2128.978
"red",WAIT,3,67,0.5,2250.166
"red",WAIT,3,67,0.5,2268.014
"red",WAIT,3,67,0.5,2349.116
"red",WAIT,3,67,0.5,2368.021
"blue",WAIT,3,67,0.5,2413.978
"red",WAIT,3,67,0.5,2430.383
"blue",SWITCH,3,67,0.5,19.83
"blue",SWITCH,3,67,0.5,35.663
"blue",SWITCH,3,67,0.5,42.37
"blue",SWITCH,3,67,0.5,54.275
"blue",SWITCH,3,67,0.5,61.045
"blue",SWITCH,3,67,0.5,83.011
"blue",SWITCH,3,67,0.5,101.389
"blue",SWITCH,3,67,0.5,123.955
"blue",SWITCH,3,67,0.5,135.144
"blue",SWITCH,3,67,0.5,147.302
"red",WAIT,3,67,0.5,157.978
"red",SWITCH,3,67,0.5,175.949
"blue",WAIT,3,67,0.5,179.935
"red",WAIT,3,67,0.5,229.978
"red",SWITCH,3,67,0.5,247.861
"blue",SWITCH,3,67,0.5,261.472
"blue",SWITCH,3,67,0.5,287.576
"red",WAIT,3,67,0.5,291.196
"blue",SWITCH,3,67,0.5,298.765
"blue",SWITCH,3,67,0.5,306.521
"blue",SWITCH,3,67,0.5,369.95
"blue",SWITCH,3,67,0.5,400.817
"red",SWITCH,3,67,0.5,417.018
"blue",WAIT,3,67,0.5,421.004
"blue",SWITCH,3,67,0.5,445.502
"red",WAIT,3,67,0.5,469.978
"blue",SWITCH,3,67,0.5,478.14
"red",WAIT,3,67,0.5,485.293
"blue",SWITCH,3,67,0.5,512.895
"blue",SWITCH,3,67,0.5,518.977
"red",WAIT,3,67,0.5,522.597
"blue",SWITCH,3,67,0.5,529.884
"red",WAIT,3,67,0.5,574.05
"red",WAIT,3,67,0.5,586.978
"red",WAIT,3,67,0.5,602.045
"red",WAIT,3,67,0.5,615.978
"red",WAIT,3,67,0.5,633.085
"blue",SWITCH,3,67,0.5,640.291
"red",WAIT,3,67,0.5,650.978
"blue",SWITCH,3,67,0.5,658.775
"blue",SWITCH,3,67,0.5,669.09
"red",WAIT,3,67,0.5,684.978
"blue",SWITCH,3,67,0.5,691.536
"blue",SWITCH,3,67,0.5,725.005
"red",WAIT,3,67,0.5,751.978
"red",WAIT,3,67,0.5,800.978
"red",WAIT,3,67,0.5,851.261
"red",WAIT,3,67,0.5,897.978
"blue",SWITCH,3,67,0.5,926.899
"blue",SWITCH,3,67,0.5,954.394
"red",SWITCH,3,67,0.5,977.199
"red",WAIT,3,67,0.5,1027.978
"blue",SWITCH,3,67,0.5,1073.456
"blue",SWITCH,3,67,0.5,1088.66
"blue",WAIT,3,67,0.5,1109.088
"blue",SWITCH,3,67,0.5,1163.603
"red",WAIT,3,67,0.5,1170.02
"blue",SWITCH,3,67,0.5,1231.2
"red",WAIT,3,67,0.5,1234.82
"red",WAIT,3,67,0.5,1248.054
"blue",SWITCH,3,67,0.5,1259.402
"blue",WAIT,3,67,0.5,1284.04
"blue",WAIT,3,67,0.5,1319.0
"red",WAIT,3,67,0.5,1334.978
"blue",SWITCH,3,67,0.5,1351.207
"red",SWITCH,3,67,0.5,1405.19
"red",WAIT,3,67,0.5,1422.991
"blue",SWITCH,3,67,0.5,1466.107
"red",WAIT,3,67,0.5,1475.007
"blue",SWITCH,3,67,0.5,1482.117
"red",WAIT,3,67,0.5,1509.188
"blue",SWITCH,3,67,0.5,1538.708
"red",SWITCH,3,67,0.5,1562.459
"red",WAIT,3,67,0.5,1630.978
"red",WAIT,3,67,0.5,1659.244
"red",WAIT,3,67,0.5,1689.084
"red",WAIT,3,67,0.5,1721.985
"red",WAIT,3,67,0.5,1757.014
"red",WAIT,3,67,0.5,1796.978
"red",WAIT,3,67,0.5,1812.054
"blue",SWITCH,3,67,0.5,1823.106
"blue",WAIT,3,67,0.5,1880.978
"red",WAIT,3,67,0.5,1949.25
"blue",SWITCH,3,67,0.5,1961.61
"red",WAIT,3,67,0.5,1966.033
"blue",SWITCH,3,67,0.5,1973.742
"blue",SWITCH,3,67,0.5,1980.406
"red",WAIT,3,67,0.5,2002.441
"blue",SWITCH,3,67,0.5,2031.714
"red",WAIT,3,67,0.5,2056.978
"blue",SWITCH,3,67,0.5,2076.115
"red",WAIT,3,67,0.5,2090.072
"red",SWITCH,3,67,0.5,2105.947
"blue",WAIT,3,67,0.5,2109.933
"red",WAIT,3,67,0.5,2123.104
"red",WAIT,3,67,0.5,2137.017
"red",WAIT,3,67,0.5,2172.249
"red",WAIT,3,67,0.5,2199.233
"red",SWITCH,3,67,0.5,2321.588
"blue",SWITCH,3,67,0.5,2360.952
"red",WAIT,3,67,0.5,2401.978
"red",WAIT,3,67,0.5,2417.978
"blue",SWITCH,3,67,0.5,2438.863
"red",WAIT,3,67,0.5,27.156
"red",WAIT,3,67,0.5,45.978
"red",WAIT,3,67,0.5,79.761
"red",WAIT,3,67,0.5,134.299
"red",WAIT,3,67,0.5,146.978
"red",WAIT,3,67,0.5,164.011
"red",WAIT,3,67,0.5,184.087
"red",WAIT,3,67,0.5,202.068
"red",WAIT,3,67,0.5,218.271
"blue",WAIT,3,67,0.5,232.328
"red",WAIT,3,67,0.5,251.083
"red",WAIT,3,67,0.5,263.978
"red",WAIT,3,67,0.5,295.195
"red",WAIT,3,67,0.5,343.279
"red",WAIT,3,67,0.5,371.198
"red",WAIT,3,67,0.5,417.093
"red",WAIT,3,67,0.5,431.123
"red",WAIT,3,67,0.5,449.219
"red",WAIT,3,67,0.5,463.978
"red",WAIT,3,67,0.5,496.978
"red",WAIT,3,67,0.5,528.554
"red",WAIT,3,67,0.5,541.055
"red",WAIT,3,67,0.5,556.978
"red",WAIT,3,67,0.5,573.056
"red",WAIT,3,67,0.5,608.174
"red",WAIT,3,67,0.5,657.612
"red",WAIT,3,67,0.5,671.268
"red",WAIT,3,67,0.5,690.17
"red",WAIT,3,67,0.5,709.247
"red",WAIT,3,67,0.5,754.978
"red",WAIT,3,67,0.5,774.099
"red",WAIT,3,67,0.5,803.081
"red",WAIT,3,67,0.5,925.693
"red",WAIT,3,67,0.5,988.537
"red",WAIT,3,67,0.5,1067.022
"red",WAIT,3,67,0.5,1082.978
"red",WAIT,3,67,0.5,1171.192
"red",WAIT,3,67,0.5,1203.05
"red",WAIT,3,67,0.5,1218.978
"red",WAIT,3,67,0.5,1237.077
"red",WAIT,3,67,0.5,1320.978
"red",WAIT,3,67,0.5,1337.142
"red",WAIT,3,67,0.5,1353.978
"red",WAIT,3,67,0.5,1384.144
"red",WAIT,3,67,0.5,1403.085
"red",WAIT,3,67,0.5,1434.978
"red",WAIT,3,67,0.5,1471.109
"red",WAIT,3,67,0.5,1489.019
"red",WAIT,3,67,0.5,1504.978
"red",WAIT,3,67,0.5,1533.978
"red",WAIT,3,67,0.5,1616.295
"red",WAIT,3,67,0.5,1649.087
"red",WAIT,3,67,0.5,1679.99
"red",WAIT,3,67,0.5,1713.978
"red",WAIT,3,67,0.5,1823.978
"red",WAIT,3,67,0.5,1839.33
"red",WAIT,3,67,0.5,1876.771
"red",WAIT,3,67,0.5,1891.38
"red",WAIT,3,67,0.5,2053.301
"red",WAIT,3,67,0.5,2134.008
"red",WAIT,3,67,0.5,2163.978
"red",WAIT,3,67,0.5,2180.292
"blue",WAIT,3,67,0.5,2243.978
